,Make,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,total_pop,perc_of_total_fatal,perc_of_total_serious,perc_of_total_minor,perc_of_total_uninjured,counter,fatality_perc,injury_perc,uninjured_perc
3545,Pzl swidnik,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3546,Valloric carl stephen,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3547,Taplin,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3548,Summers,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3549,Tappen chris,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3550,Obryon,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3551,Tarantola,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3552,Pushkar,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3553,Oconnor paul a,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3554,Vaden,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3555,Summerfeldt,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3556,Plante,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3557,Oden weldon pat,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3558,Woodstock,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3559,Prell,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3560,Suminski,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3561,Vampire,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3562,Trinidad,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3563,Tubbs s/performance,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3564,Woods rufus iii,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3565,Plocher,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3566,Precision helicopters llc,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3567,Tanke,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3568,Woodrow stolp-adams,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3569,Sweeney timothy j,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3570,O'neil,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3571,Sungkwon kim,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3572,Worley dennis,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3573,Tankersley,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3574,Pzl,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3575,Zukowski,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3576,Tschida,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3577,Sundt daniel n,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3578,Van grouw,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3579,Noonan,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3580,Trager,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3581,Zito,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3582,Tucker-hurni,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3583,Tubb,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3584,Pravecek lawrence,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3585,Tubbs,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3586,North wing design,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3587,Preceptor aircraft,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3588,Swich,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3589,Nye,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3590,Tupta-smith miniplane,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3591,Porrata luis g,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3592,Trella,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3593,Zenith acft co,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3594,Norton,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3595,Symphony aircraft ind inc,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3596,Treidel mark/r f d,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3597,Porbeck john m,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3598,Tromsness enterprises inc,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3599,Swing brian s,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3600,Porat,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3601,Northam,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3602,Worcester everett,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3603,Swain,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3604,Poppenhagen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3605,Woodrow s.a.,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3606,Popelka,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3607,Popehn arthur j.,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3608,Prest,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3609,Progress aero r&d,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3610,Poor boys toys inc,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3611,Poole robert c jr,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3612,Wood-oldfield,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3613,Valenza,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3614,Troutman,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3615,Norris,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3616,Trenti,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3617,Pridmore,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3618,Van dusen john m,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3619,Valentin gmb h,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3620,Swant,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3621,Swanson/bensen,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3622,Szybowcowy zaklad do,0.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3623,Poser,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3624,Syreini,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3625,Woodley,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3626,Portman,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3627,Swearingen t r/masters w,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3628,Van dyke,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3629,Swanningson,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3630,T bird,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3631,Swann lynn j,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3632,Northland aviation llc,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3633,Swalley mark h,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3634,Porter glen,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3635,Zivko aeronautics inc.,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3636,T bird golden circle air inc,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3637,Zenith aircraft co,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3638,Progressive aerodyne inc.,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3639,Prospector,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3640,Prosser,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3641,North wing,0.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3642,Tail feather llc,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3643,Valldejuli john a,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3644,Zilz,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3645,Nusbaum,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3646,Swedener,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3647,Polit,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3648,Travel air,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3649,Tuk gregory,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3650,Pteradactyl,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3651,Poling,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3652,Polcyn,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3653,Takemoto,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3654,Nuse george,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3655,North american rockwell,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3656,Zenair zodiac,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3657,O loughlin,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3658,Powrachute corp.,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3659,Talago,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3660,Prescot e. wilkie,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3661,Woolston glenn e,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3662,Talbott,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3663,Tundermann venne,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3664,Truitt peter,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3665,Prescott aeronautical,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3666,Pitts spl.,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3667,Zlin aviation,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3668,Pongracz john m,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3669,Zielke,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3670,Ziermann,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3671,Trice,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3672,Tacchi torello f,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3673,Pond,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3674,Polstra,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3675,Ntbk,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3676,"Wootton, john",1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3677,Tukan,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3678,Wondrasek,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3679,Powerchute llc,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3680,Polsgrove,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3681,Troyer,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3682,Nunley,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3683,"Taft, malcolm j sr",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3684,Nunn,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3685,Truckee meadows,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3686,Polliwagen,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3687,Parkman,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3688,Tedford,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3689,Tarantola leonard,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3690,Penell mark a,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3691,Ultralite sro,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3692,Peecher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3693,Z-hi-max,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3694,Pacheco,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3695,Peet charles,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3696,Pekola james w,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3697,Pace,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3698,Tl ultralight,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3699,Pedersen bjarne martin,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3700,Pennington-eaa biplane,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3701,Pensinger,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3702,Penska,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3703,Thomas e hudzinski,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3704,P&m aviation,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3705,Tocholke,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3706,P z l -warszawa-cnpsl,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3707,Pederson,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3708,Thomas e. georges,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3709,Utva,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3710,Thomas j hankamp,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3711,York,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
3712,Thomas lee,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3713,Pearson jon m,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3714,Packwood,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3715,Peay,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3716,Packard/squire,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3717,Timothy j brown,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3718,Timothy j cowper,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3719,Pacific aerospace ltd,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3720,Yeager inc.,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3721,Ultralight engineering,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3722,Yates w/lazar m,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3723,Ultralight soaring,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3724,Pecchio,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3725,Ultralight ufm,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3726,Peck norman o,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3727,Pereira,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3728,Zach vans,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3729,Peres,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3730,Peter w stevens,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3731,Ungerecht,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3732,Peter a land,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3733,Peter a. geiser,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3734,Oveross,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3735,Zank,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3736,Peter clark,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3737,Thiessen,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3738,Yarnell,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
3739,Zacharius,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
3740,Thibault michael l,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3741,Therrien roger,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
3742,Ouzts rodney,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
